pair_id,piece_id,split,context_section,target_section,context_ntokens,target_ntokens,compound_ks,sim_bucket
1949,383,train,00383_s0_A_4-13,00383_s2_B_22-35,145,214,0.893733,sim:high
1950,383,train,00383_s1_A_14-21,00383_s0_A_4-13,126,145,0.92618,sim:high
1951,383,train,00383_s1_A_14-21,00383_s2_B_22-35,126,214,0.91535,sim:high
1952,383,train,00383_s2_B_22-35,00383_s0_A_4-13,214,145,0.893733,sim:high
1953,383,train,00383_s2_B_22-35,00383_s1_A_14-21,214,126,0.91535,sim:high
1954,384,train,00384_s0_A_5-20,00384_s1_B_21-36,181,160,0.928259,sim:high
1955,384,train,00384_s0_A_5-20,00384_s2_C_37-48,181,152,0.830326,sim:high
1956,384,train,00384_s0_A_5-20,00384_s3_A_49-64,181,180,0.889866,sim:high
1957,384,train,00384_s0_A_5-20,00384_s4_B_65-80,181,185,0.895314,sim:high
1958,384,train,00384_s0_A_5-20,00384_s5_C_81-88,181,109,0.597575,sim:low
1959,384,train,00384_s1_B_21-36,00384_s0_A_5-20,160,181,0.928259,sim:high
1960,384,train,00384_s1_B_21-36,00384_s2_C_37-48,160,152,0.850223,sim:high
1961,384,train,00384_s1_B_21-36,00384_s3_A_49-64,160,180,0.89561,sim:high
1962,384,train,00384_s1_B_21-36,00384_s4_B_65-80,160,185,0.892211,sim:high
1963,384,train,00384_s1_B_21-36,00384_s5_C_81-88,160,109,0.588723,sim:low
1964,384,train,00384_s2_C_37-48,00384_s0_A_5-20,152,181,0.830326,sim:high
1965,384,train,00384_s2_C_37-48,00384_s1_B_21-36,152,160,0.850223,sim:high
1966,384,train,00384_s2_C_37-48,00384_s3_A_49-64,152,180,0.826271,sim:high
1967,384,train,00384_s2_C_37-48,00384_s4_B_65-80,152,185,0.906848,sim:high
1968,384,train,00384_s2_C_37-48,00384_s5_C_81-88,152,109,0.61655,sim:mid
1969,384,train,00384_s3_A_49-64,00384_s0_A_5-20,180,181,0.889866,sim:high
1970,384,train,00384_s3_A_49-64,00384_s1_B_21-36,180,160,0.89561,sim:high
1971,384,train,00384_s3_A_49-64,00384_s2_C_37-48,180,152,0.826271,sim:high
1972,384,train,00384_s3_A_49-64,00384_s4_B_65-80,180,185,0.89419,sim:high
1973,384,train,00384_s3_A_49-64,00384_s5_C_81-88,180,109,0.585501,sim:low
1974,384,train,00384_s4_B_65-80,00384_s0_A_5-20,185,181,0.895314,sim:high
1975,384,train,00384_s4_B_65-80,00384_s1_B_21-36,185,160,0.892211,sim:high
1976,384,train,00384_s4_B_65-80,00384_s2_C_37-48,185,152,0.906848,sim:high
1977,384,train,00384_s4_B_65-80,00384_s3_A_49-64,185,180,0.89419,sim:high
1978,384,train,00384_s4_B_65-80,00384_s5_C_81-88,185,109,0.638626,sim:mid
1979,384,train,00384_s5_C_81-88,00384_s0_A_5-20,109,181,0.597575,sim:low
1980,384,train,00384_s5_C_81-88,00384_s1_B_21-36,109,160,0.588723,sim:low
1981,384,train,00384_s5_C_81-88,00384_s2_C_37-48,109,152,0.61655,sim:mid
1982,384,train,00384_s5_C_81-88,00384_s3_A_49-64,109,180,0.585501,sim:low
1983,384,train,00384_s5_C_81-88,00384_s4_B_65-80,109,185,0.638626,sim:mid
1984,385,train,00385_s0_A_2-17,00385_s1_B_18-25,118,58,0.570447,sim:low
1985,385,train,00385_s0_A_2-17,00385_s2_A_26-43,118,139,0.86951,sim:high
1986,385,train,00385_s0_A_2-17,00385_s3_C_44-64,118,162,0.708767,sim:mid
1987,385,train,00385_s0_A_2-17,00385_s4_D_65-80,118,106,0.626492,sim:mid
1988,385,train,00385_s1_B_18-25,00385_s0_A_2-17,58,118,0.570447,sim:low
1989,385,train,00385_s1_B_18-25,00385_s2_A_26-43,58,139,0.53773,sim:low
1990,385,train,00385_s1_B_18-25,00385_s3_C_44-64,58,162,0.828016,sim:high
1991,385,train,00385_s1_B_18-25,00385_s4_D_65-80,58,106,0.646996,sim:mid
1992,385,train,00385_s2_A_26-43,00385_s0_A_2-17,139,118,0.86951,sim:high
1993,385,train,00385_s2_A_26-43,00385_s1_B_18-25,139,58,0.53773,sim:low
1994,385,train,00385_s2_A_26-43,00385_s3_C_44-64,139,162,0.582475,sim:low
1995,385,train,00385_s2_A_26-43,00385_s4_D_65-80,139,106,0.780382,sim:high
1996,385,train,00385_s3_C_44-64,00385_s0_A_2-17,162,118,0.708767,sim:mid
1997,385,train,00385_s3_C_44-64,00385_s1_B_18-25,162,58,0.828016,sim:high
1998,385,train,00385_s3_C_44-64,00385_s2_A_26-43,162,139,0.582475,sim:low
1999,385,train,00385_s3_C_44-64,00385_s4_D_65-80,162,106,0.592972,sim:low
2000,385,train,00385_s4_D_65-80,00385_s0_A_2-17,106,118,0.626492,sim:mid
2001,385,train,00385_s4_D_65-80,00385_s1_B_18-25,106,58,0.646996,sim:mid
2002,385,train,00385_s4_D_65-80,00385_s2_A_26-43,106,139,0.780382,sim:high
2003,385,train,00385_s4_D_65-80,00385_s3_C_44-64,106,162,0.592972,sim:low
2004,386,train,00386_s0_A_7-22,00386_s1_B_23-34,214,131,0.846475,sim:high
2005,386,train,00386_s0_A_7-22,00386_s2_C_35-46,214,173,0.648515,sim:mid
2006,386,train,00386_s0_A_7-22,00386_s3_D_47-54,214,104,0.778058,sim:mid
2007,386,train,00386_s1_B_23-34,00386_s0_A_7-22,131,214,0.846475,sim:high
2008,386,train,00386_s1_B_23-34,00386_s2_C_35-46,131,173,0.723535,sim:mid
2009,386,train,00386_s1_B_23-34,00386_s3_D_47-54,131,104,0.739491,sim:mid
2010,386,train,00386_s2_C_35-46,00386_s0_A_7-22,173,214,0.648515,sim:mid
2011,386,train,00386_s2_C_35-46,00386_s1_B_23-34,173,131,0.723535,sim:mid
2012,386,train,00386_s2_C_35-46,00386_s3_D_47-54,173,104,0.65951,sim:mid
2013,386,train,00386_s3_D_47-54,00386_s0_A_7-22,104,214,0.778058,sim:mid
2014,386,train,00386_s3_D_47-54,00386_s1_B_23-34,104,131,0.739491,sim:mid
2015,386,train,00386_s3_D_47-54,00386_s2_C_35-46,104,173,0.65951,sim:mid
2016,387,train,00387_s0_A_9-16,00387_s1_B_17-28,188,197,0.584746,sim:low
2017,387,train,00387_s0_A_9-16,00387_s2_C_29-36,188,108,0.598985,sim:low
2018,387,train,00387_s1_B_17-28,00387_s0_A_9-16,197,188,0.584746,sim:low
2019,387,train,00387_s1_B_17-28,00387_s2_C_29-36,197,108,0.608869,sim:mid
2020,387,train,00387_s2_C_29-36,00387_s0_A_9-16,108,188,0.598985,sim:low
2021,387,train,00387_s2_C_29-36,00387_s1_B_17-28,108,197,0.608869,sim:mid
2022,389,val,00389_s0_A_2-14,00389_s1_B_15-28,329,326,0.789861,sim:high
2023,389,val,00389_s1_B_15-28,00389_s0_A_2-14,326,329,0.789861,sim:high
2024,390,train,00390_s0_A_1-16,00390_s1_A_25-32,181,74,0.972448,sim:high
2025,390,train,00390_s0_A_1-16,00390_s2_B_33-44,181,140,0.586403,sim:low
2026,390,train,00390_s1_A_25-32,00390_s0_A_1-16,74,181,0.972448,sim:high
2027,390,train,00390_s1_A_25-32,00390_s2_B_33-44,74,140,0.564711,sim:low
2028,390,train,00390_s2_B_33-44,00390_s0_A_1-16,140,181,0.586403,sim:low
2029,390,train,00390_s2_B_33-44,00390_s1_A_25-32,140,74,0.564711,sim:low
2030,391,test,00391_s0_A_3-12,00391_s1_A_16-25,128,128,0.998529,sim:high
2031,391,test,00391_s1_A_16-25,00391_s0_A_3-12,128,128,0.998529,sim:high
2032,395,train,00395_s0_A_9-20,00395_s1_A_21-32,101,155,0.600099,sim:mid
2033,395,train,00395_s1_A_21-32,00395_s0_A_9-20,155,101,0.600099,sim:mid
2034,396,train,00396_s0_A_2-9,00396_s1_A_10-17,158,142,0.679328,sim:mid
2035,396,train,00396_s1_A_10-17,00396_s0_A_2-9,142,158,0.679328,sim:mid
2036,397,train,00397_s0_A_5-20,00397_s1_B_21-30,290,95,0.470157,sim:low
2037,397,train,00397_s0_A_5-20,00397_s2_C_31-46,290,406,0.897979,sim:high
2038,397,train,00397_s1_B_21-30,00397_s0_A_5-20,95,290,0.470157,sim:low
2039,397,train,00397_s1_B_21-30,00397_s2_C_31-46,95,406,0.475328,sim:low
2040,397,train,00397_s2_C_31-46,00397_s0_A_5-20,406,290,0.897979,sim:high
2041,397,train,00397_s2_C_31-46,00397_s1_B_21-30,406,95,0.475328,sim:low
2042,398,train,00398_s0_A_2-13,00398_s1_B_14-21,172,103,0.624149,sim:mid
2043,398,train,00398_s0_A_2-13,00398_s2_C_22-31,172,124,0.674016,sim:mid
2044,398,train,00398_s1_B_14-21,00398_s0_A_2-13,103,172,0.624149,sim:mid
2045,398,train,00398_s1_B_14-21,00398_s2_C_22-31,103,124,0.605803,sim:mid
2046,398,train,00398_s2_C_22-31,00398_s0_A_2-13,124,172,0.674016,sim:mid
2047,398,train,00398_s2_C_22-31,00398_s1_B_14-21,124,103,0.605803,sim:mid
2048,402,train,00402_s0_A_2-13,00402_s1_B_14-26,267,293,0.619035,sim:mid
2049,402,train,00402_s1_B_14-26,00402_s0_A_2-13,293,267,0.619035,sim:mid
2050,406,train,00406_s0_A_1-4,00406_s1_A_5-14,80,210,0.978363,sim:high
2051,406,train,00406_s0_A_1-4,00406_s2_B_15-30,80,276,0.510314,sim:low
2052,406,train,00406_s1_A_5-14,00406_s0_A_1-4,210,80,0.978363,sim:high
2053,406,train,00406_s1_A_5-14,00406_s2_B_15-30,210,276,0.527045,sim:low
2054,406,train,00406_s2_B_15-30,00406_s0_A_1-4,276,80,0.510314,sim:low
2055,406,train,00406_s2_B_15-30,00406_s1_A_5-14,276,210,0.527045,sim:low
2056,407,train,00407_s0_A_9-16,00407_s1_B_17-32,122,273,0.619613,sim:mid
2057,407,train,00407_s1_B_17-32,00407_s0_A_9-16,273,122,0.619613,sim:mid
2058,410,test,00410_s0_A_1-8,00410_s1_B_9-16,103,141,0.560768,sim:low
2059,410,test,00410_s1_B_9-16,00410_s0_A_1-8,141,103,0.560768,sim:low
2060,411,train,00411_s0_A_5-20,00411_s1_B_21-36,80,86,0.575767,sim:low
2061,411,train,00411_s0_A_5-20,00411_s2_A_37-52,80,78,0.990105,sim:high
2062,411,train,00411_s0_A_5-20,00411_s3_C_53-60,80,58,0.570196,sim:low
2063,411,train,00411_s0_A_5-20,00411_s4_D_61-71,80,66,0.594223,sim:low
2064,411,train,00411_s0_A_5-20,00411_s5_E_72-80,80,73,0.544747,sim:low
2065,411,train,00411_s1_B_21-36,00411_s0_A_5-20,86,80,0.575767,sim:low
2066,411,train,00411_s1_B_21-36,00411_s2_A_37-52,86,78,0.578331,sim:low
2067,411,train,00411_s1_B_21-36,00411_s3_C_53-60,86,58,0.604235,sim:mid
2068,411,train,00411_s1_B_21-36,00411_s4_D_61-71,86,66,0.565623,sim:low
2069,411,train,00411_s1_B_21-36,00411_s5_E_72-80,86,73,0.889526,sim:high
2070,411,train,00411_s2_A_37-52,00411_s0_A_5-20,78,80,0.990105,sim:high
2071,411,train,00411_s2_A_37-52,00411_s1_B_21-36,78,86,0.578331,sim:low
2072,411,train,00411_s2_A_37-52,00411_s3_C_53-60,78,58,0.562835,sim:low
2073,411,train,00411_s2_A_37-52,00411_s4_D_61-71,78,66,0.606465,sim:mid
2074,411,train,00411_s2_A_37-52,00411_s5_E_72-80,78,73,0.552137,sim:low
2075,411,train,00411_s3_C_53-60,00411_s0_A_5-20,58,80,0.570196,sim:low
2076,411,train,00411_s3_C_53-60,00411_s1_B_21-36,58,86,0.604235,sim:mid
2077,411,train,00411_s3_C_53-60,00411_s2_A_37-52,58,78,0.562835,sim:low
2078,411,train,00411_s3_C_53-60,00411_s4_D_61-71,58,66,0.586834,sim:low
2079,411,train,00411_s3_C_53-60,00411_s5_E_72-80,58,73,0.600468,sim:mid
2080,411,train,00411_s4_D_61-71,00411_s0_A_5-20,66,80,0.594223,sim:low
2081,411,train,00411_s4_D_61-71,00411_s1_B_21-36,66,86,0.565623,sim:low
2082,411,train,00411_s4_D_61-71,00411_s2_A_37-52,66,78,0.606465,sim:mid
2083,411,train,00411_s4_D_61-71,00411_s3_C_53-60,66,58,0.586834,sim:low
2084,411,train,00411_s4_D_61-71,00411_s5_E_72-80,66,73,0.585841,sim:low
2085,411,train,00411_s5_E_72-80,00411_s0_A_5-20,73,80,0.544747,sim:low
2086,411,train,00411_s5_E_72-80,00411_s1_B_21-36,73,86,0.889526,sim:high
2087,411,train,00411_s5_E_72-80,00411_s2_A_37-52,73,78,0.552137,sim:low
2088,411,train,00411_s5_E_72-80,00411_s3_C_53-60,73,58,0.600468,sim:mid
2089,411,train,00411_s5_E_72-80,00411_s4_D_61-71,73,66,0.585841,sim:low
2090,412,train,00412_s0_A_2-11,00412_s1_A_12-21,285,274,0.696175,sim:mid
2091,412,train,00412_s0_A_2-11,00412_s2_B_22-29,285,156,0.57404,sim:low
2092,412,train,00412_s0_A_2-11,00412_s3_B_30-37,285,159,0.580431,sim:low
2093,412,train,00412_s1_A_12-21,00412_s0_A_2-11,274,285,0.696175,sim:mid
2094,412,train,00412_s1_A_12-21,00412_s2_B_22-29,274,156,0.571461,sim:low
2095,412,train,00412_s1_A_12-21,00412_s3_B_30-37,274,159,0.577939,sim:low
2096,412,train,00412_s2_B_22-29,00412_s0_A_2-11,156,285,0.57404,sim:low
2097,412,train,00412_s2_B_22-29,00412_s1_A_12-21,156,274,0.571461,sim:low
2098,412,train,00412_s2_B_22-29,00412_s3_B_30-37,156,159,0.996187,sim:high
2099,412,train,00412_s3_B_30-37,00412_s0_A_2-11,159,285,0.580431,sim:low
2100,412,train,00412_s3_B_30-37,00412_s1_A_12-21,159,274,0.577939,sim:low
2101,412,train,00412_s3_B_30-37,00412_s2_B_22-29,159,156,0.996187,sim:high
2102,413,train,00413_s0_A_3-14,00413_s1_B_15-22,287,176,0.935817,sim:high
2103,413,train,00413_s1_B_15-22,00413_s0_A_3-14,176,287,0.935817,sim:high
2104,414,train,00414_s0_A_1-8,00414_s1_B_9-24,140,250,0.912461,sim:high
2105,414,train,00414_s0_A_1-8,00414_s2_A_29-36,140,142,0.937119,sim:high
2106,414,train,00414_s0_A_1-8,00414_s3_C_37-44,140,154,0.61033,sim:mid
2107,414,train,00414_s0_A_1-8,00414_s4_D_45-52,140,164,0.59412,sim:low
2108,414,train,00414_s1_B_9-24,00414_s0_A_1-8,250,140,0.912461,sim:high
2109,414,train,00414_s1_B_9-24,00414_s2_A_29-36,250,142,0.947949,sim:high
2110,414,train,00414_s1_B_9-24,00414_s3_C_37-44,250,154,0.584346,sim:low
2111,414,train,00414_s1_B_9-24,00414_s4_D_45-52,250,164,0.570272,sim:low
2112,414,train,00414_s2_A_29-36,00414_s0_A_1-8,142,140,0.937119,sim:high
2113,414,train,00414_s2_A_29-36,00414_s1_B_9-24,142,250,0.947949,sim:high
2114,414,train,00414_s2_A_29-36,00414_s3_C_37-44,142,154,0.604785,sim:mid
2115,414,train,00414_s2_A_29-36,00414_s4_D_45-52,142,164,0.593232,sim:low
2116,414,train,00414_s3_C_37-44,00414_s0_A_1-8,154,140,0.61033,sim:mid
2117,414,train,00414_s3_C_37-44,00414_s1_B_9-24,154,250,0.584346,sim:low
2118,414,train,00414_s3_C_37-44,00414_s2_A_29-36,154,142,0.604785,sim:mid
2119,414,train,00414_s3_C_37-44,00414_s4_D_45-52,154,164,0.645461,sim:mid
2120,414,train,00414_s4_D_45-52,00414_s0_A_1-8,164,140,0.59412,sim:low
2121,414,train,00414_s4_D_45-52,00414_s1_B_9-24,164,250,0.570272,sim:low
2122,414,train,00414_s4_D_45-52,00414_s2_A_29-36,164,142,0.593232,sim:low
2123,414,train,00414_s4_D_45-52,00414_s3_C_37-44,164,154,0.645461,sim:mid
2124,415,test,00415_s0_A_6-21,00415_s1_A_22-42,229,308,0.977943,sim:high
2125,415,test,00415_s0_A_6-21,00415_s2_B_43-64,229,367,0.614741,sim:mid
2126,415,test,00415_s0_A_6-21,00415_s3_A_68-83,229,229,1.0,sim:high
2127,415,test,00415_s0_A_6-21,00415_s4_A_84-104,229,308,0.977943,sim:high
2128,415,test,00415_s0_A_6-21,00415_s5_B_105-114,229,130,0.601327,sim:mid
2129,415,test,00415_s1_A_22-42,00415_s0_A_6-21,308,229,0.977943,sim:high
2130,415,test,00415_s1_A_22-42,00415_s2_B_43-64,308,367,0.60672,sim:mid
2131,415,test,00415_s1_A_22-42,00415_s3_A_68-83,308,229,0.977943,sim:high
2132,415,test,00415_s1_A_22-42,00415_s4_A_84-104,308,308,1.0,sim:high
2133,415,test,00415_s1_A_22-42,00415_s5_B_105-114,308,130,0.615147,sim:mid
2134,415,test,00415_s2_B_43-64,00415_s0_A_6-21,367,229,0.614741,sim:mid
2135,415,test,00415_s2_B_43-64,00415_s1_A_22-42,367,308,0.60672,sim:mid
2136,415,test,00415_s2_B_43-64,00415_s3_A_68-83,367,229,0.614741,sim:mid
2137,415,test,00415_s2_B_43-64,00415_s4_A_84-104,367,308,0.60672,sim:mid
2138,415,test,00415_s2_B_43-64,00415_s5_B_105-114,367,130,0.943041,sim:high
2139,415,test,00415_s3_A_68-83,00415_s0_A_6-21,229,229,1.0,sim:high
2140,415,test,00415_s3_A_68-83,00415_s1_A_22-42,229,308,0.977943,sim:high
2141,415,test,00415_s3_A_68-83,00415_s2_B_43-64,229,367,0.614741,sim:mid
2142,415,test,00415_s3_A_68-83,00415_s4_A_84-104,229,308,0.977943,sim:high
2143,415,test,00415_s3_A_68-83,00415_s5_B_105-114,229,130,0.601327,sim:mid
2144,415,test,00415_s4_A_84-104,00415_s0_A_6-21,308,229,0.977943,sim:high
2145,415,test,00415_s4_A_84-104,00415_s1_A_22-42,308,308,1.0,sim:high
2146,415,test,00415_s4_A_84-104,00415_s2_B_43-64,308,367,0.60672,sim:mid
2147,415,test,00415_s4_A_84-104,00415_s3_A_68-83,308,229,0.977943,sim:high
2148,415,test,00415_s4_A_84-104,00415_s5_B_105-114,308,130,0.615147,sim:mid
2149,415,test,00415_s5_B_105-114,00415_s0_A_6-21,130,229,0.601327,sim:mid
2150,415,test,00415_s5_B_105-114,00415_s1_A_22-42,130,308,0.615147,sim:mid
2151,415,test,00415_s5_B_105-114,00415_s2_B_43-64,130,367,0.943041,sim:high
2152,415,test,00415_s5_B_105-114,00415_s3_A_68-83,130,229,0.601327,sim:mid
2153,415,test,00415_s5_B_105-114,00415_s4_A_84-104,130,308,0.615147,sim:mid
2154,418,train,00418_s0_A_5-17,00418_s1_B_18-30,308,250,0.848634,sim:high
2155,418,train,00418_s1_B_18-30,00418_s0_A_5-17,250,308,0.848634,sim:high
2156,419,val,00419_s0_A_1-8,00419_s1_A_9-22,61,149,0.661348,sim:mid
2157,419,val,00419_s1_A_9-22,00419_s0_A_1-8,149,61,0.661348,sim:mid
2158,420,train,00420_s0_A_1-8,00420_s1_B_9-20,68,96,0.868263,sim:high
2159,420,train,00420_s0_A_1-8,00420_s2_C_21-28,68,64,0.853288,sim:high
2160,420,train,00420_s0_A_1-8,00420_s3_D_29-36,68,57,0.513968,sim:low
2161,420,train,00420_s0_A_1-8,00420_s4_E_37-44,68,34,0.472539,sim:low
2162,420,train,00420_s0_A_1-8,00420_s5_F_45-52,68,52,0.412272,sim:low
2163,420,train,00420_s0_A_1-8,00420_s6_G_53-60,68,62,0.440545,sim:low
2164,420,train,00420_s1_B_9-20,00420_s0_A_1-8,96,68,0.868263,sim:high
2165,420,train,00420_s1_B_9-20,00420_s2_C_21-28,96,64,0.909602,sim:high
2166,420,train,00420_s1_B_9-20,00420_s3_D_29-36,96,57,0.550228,sim:low
2167,420,train,00420_s1_B_9-20,00420_s4_E_37-44,96,34,0.47644,sim:low
2168,420,train,00420_s1_B_9-20,00420_s5_F_45-52,96,52,0.537773,sim:low
2169,420,train,00420_s1_B_9-20,00420_s6_G_53-60,96,62,0.573095,sim:low
2170,420,train,00420_s2_C_21-28,00420_s0_A_1-8,64,68,0.853288,sim:high
2171,420,train,00420_s2_C_21-28,00420_s1_B_9-20,64,96,0.909602,sim:high
2172,420,train,00420_s2_C_21-28,00420_s3_D_29-36,64,57,0.550201,sim:low
2173,420,train,00420_s2_C_21-28,00420_s4_E_37-44,64,34,0.510094,sim:low
2174,420,train,00420_s2_C_21-28,00420_s5_F_45-52,64,52,0.51871,sim:low
2175,420,train,00420_s2_C_21-28,00420_s6_G_53-60,64,62,0.538133,sim:low
2176,420,train,00420_s3_D_29-36,00420_s0_A_1-8,57,68,0.513968,sim:low
2177,420,train,00420_s3_D_29-36,00420_s1_B_9-20,57,96,0.550228,sim:low
2178,420,train,00420_s3_D_29-36,00420_s2_C_21-28,57,64,0.550201,sim:low
2179,420,train,00420_s3_D_29-36,00420_s4_E_37-44,57,34,0.449857,sim:low
2180,420,train,00420_s3_D_29-36,00420_s5_F_45-52,57,52,0.529573,sim:low
2181,420,train,00420_s3_D_29-36,00420_s6_G_53-60,57,62,0.549864,sim:low
2182,420,train,00420_s4_E_37-44,00420_s0_A_1-8,34,68,0.472539,sim:low
2183,420,train,00420_s4_E_37-44,00420_s1_B_9-20,34,96,0.47644,sim:low
2184,420,train,00420_s4_E_37-44,00420_s2_C_21-28,34,64,0.510094,sim:low
2185,420,train,00420_s4_E_37-44,00420_s3_D_29-36,34,57,0.449857,sim:low
2186,420,train,00420_s4_E_37-44,00420_s5_F_45-52,34,52,0.693407,sim:mid
2187,420,train,00420_s4_E_37-44,00420_s6_G_53-60,34,62,0.457666,sim:low
2188,420,train,00420_s5_F_45-52,00420_s0_A_1-8,52,68,0.412272,sim:low
2189,420,train,00420_s5_F_45-52,00420_s1_B_9-20,52,96,0.537773,sim:low
2190,420,train,00420_s5_F_45-52,00420_s2_C_21-28,52,64,0.51871,sim:low
2191,420,train,00420_s5_F_45-52,00420_s3_D_29-36,52,57,0.529573,sim:low
2192,420,train,00420_s5_F_45-52,00420_s4_E_37-44,52,34,0.693407,sim:mid
2193,420,train,00420_s5_F_45-52,00420_s6_G_53-60,52,62,0.746208,sim:mid
2194,420,train,00420_s6_G_53-60,00420_s0_A_1-8,62,68,0.440545,sim:low
2195,420,train,00420_s6_G_53-60,00420_s1_B_9-20,62,96,0.573095,sim:low
2196,420,train,00420_s6_G_53-60,00420_s2_C_21-28,62,64,0.538133,sim:low
2197,420,train,00420_s6_G_53-60,00420_s3_D_29-36,62,57,0.549864,sim:low
2198,420,train,00420_s6_G_53-60,00420_s4_E_37-44,62,34,0.457666,sim:low
2199,420,train,00420_s6_G_53-60,00420_s5_F_45-52,62,52,0.746208,sim:mid
2200,421,train,00421_s0_A_5-12,00421_s1_B_13-20,106,109,0.96967,sim:high
2201,421,train,00421_s0_A_5-12,00421_s2_C_21-28,106,121,0.908197,sim:high
2202,421,train,00421_s1_B_13-20,00421_s0_A_5-12,109,106,0.96967,sim:high
2203,421,train,00421_s1_B_13-20,00421_s2_C_21-28,109,121,0.911316,sim:high
2204,421,train,00421_s2_C_21-28,00421_s0_A_5-12,121,106,0.908197,sim:high
2205,421,train,00421_s2_C_21-28,00421_s1_B_13-20,121,109,0.911316,sim:high
2206,424,train,00424_s0_A_1-12,00424_s1_B_13-18,305,166,0.636613,sim:mid
2207,424,train,00424_s1_B_13-18,00424_s0_A_1-12,166,305,0.636613,sim:mid
2208,427,train,00427_s0_A_5-17,00427_s1_B_18-25,461,206,0.560637,sim:low
2209,427,train,00427_s1_B_18-25,00427_s0_A_5-17,206,461,0.560637,sim:low
2210,428,train,00428_s0_A_1-8,00428_s1_A_9-20,102,161,0.636522,sim:mid
2211,428,train,00428_s1_A_9-20,00428_s0_A_1-8,161,102,0.636522,sim:mid
2212,430,test,00430_s0_A_3-10,00430_s1_A_11-18,74,159,0.772732,sim:mid
2213,430,test,00430_s0_A_3-10,00430_s2_B_19-34,74,117,0.699757,sim:mid
2214,430,test,00430_s0_A_3-10,00430_s3_A_35-42,74,164,0.771649,sim:mid
2215,430,test,00430_s0_A_3-10,00430_s4_C_43-50,74,74,0.728865,sim:mid
2216,430,test,00430_s1_A_11-18,00430_s0_A_3-10,159,74,0.772732,sim:mid
2217,430,test,00430_s1_A_11-18,00430_s2_B_19-34,159,117,0.735387,sim:mid
2218,430,test,00430_s1_A_11-18,00430_s3_A_35-42,159,164,0.951866,sim:high
2219,430,test,00430_s1_A_11-18,00430_s4_C_43-50,159,74,0.698328,sim:mid
2220,430,test,00430_s2_B_19-34,00430_s0_A_3-10,117,74,0.699757,sim:mid
2221,430,test,00430_s2_B_19-34,00430_s1_A_11-18,117,159,0.735387,sim:mid
2222,430,test,00430_s2_B_19-34,00430_s3_A_35-42,117,164,0.763344,sim:mid
2223,430,test,00430_s2_B_19-34,00430_s4_C_43-50,117,74,0.616502,sim:mid
2224,430,test,00430_s3_A_35-42,00430_s0_A_3-10,164,74,0.771649,sim:mid
2225,430,test,00430_s3_A_35-42,00430_s1_A_11-18,164,159,0.951866,sim:high
2226,430,test,00430_s3_A_35-42,00430_s2_B_19-34,164,117,0.763344,sim:mid
2227,430,test,00430_s3_A_35-42,00430_s4_C_43-50,164,74,0.733359,sim:mid
2228,430,test,00430_s4_C_43-50,00430_s0_A_3-10,74,74,0.728865,sim:mid
2229,430,test,00430_s4_C_43-50,00430_s1_A_11-18,74,159,0.698328,sim:mid
2230,430,test,00430_s4_C_43-50,00430_s2_B_19-34,74,117,0.616502,sim:mid
2231,430,test,00430_s4_C_43-50,00430_s3_A_35-42,74,164,0.733359,sim:mid
2232,431,train,00431_s0_A_4-11,00431_s1_B_12-19,124,138,0.782285,sim:high
2233,431,train,00431_s0_A_4-11,00431_s2_C_20-28,124,114,0.608801,sim:mid
2234,431,train,00431_s0_A_4-11,00431_s3_A_29-36,124,124,0.917344,sim:high
2235,431,train,00431_s0_A_4-11,00431_s4_B_37-44,124,154,0.928318,sim:high
2236,431,train,00431_s0_A_4-11,00431_s5_C_45-53,124,114,0.608801,sim:mid
2237,431,train,00431_s1_B_12-19,00431_s0_A_4-11,138,124,0.782285,sim:high
2238,431,train,00431_s1_B_12-19,00431_s2_C_20-28,138,114,0.60545,sim:mid
2239,431,train,00431_s1_B_12-19,00431_s3_A_29-36,138,124,0.699651,sim:mid
2240,431,train,00431_s1_B_12-19,00431_s4_B_37-44,138,154,0.957802,sim:high
2241,431,train,00431_s1_B_12-19,00431_s5_C_45-53,138,114,0.60545,sim:mid
2242,431,train,00431_s2_C_20-28,00431_s0_A_4-11,114,124,0.608801,sim:mid
2243,431,train,00431_s2_C_20-28,00431_s1_B_12-19,114,138,0.60545,sim:mid
2244,431,train,00431_s2_C_20-28,00431_s3_A_29-36,114,124,0.574239,sim:low
2245,431,train,00431_s2_C_20-28,00431_s4_B_37-44,114,154,0.833649,sim:high
2246,431,train,00431_s2_C_20-28,00431_s5_C_45-53,114,114,1.0,sim:high
2247,431,train,00431_s3_A_29-36,00431_s0_A_4-11,124,124,0.917344,sim:high
2248,431,train,00431_s3_A_29-36,00431_s1_B_12-19,124,138,0.699651,sim:mid
2249,431,train,00431_s3_A_29-36,00431_s2_C_20-28,124,114,0.574239,sim:low
2250,431,train,00431_s3_A_29-36,00431_s4_B_37-44,124,154,0.840737,sim:high
2251,431,train,00431_s3_A_29-36,00431_s5_C_45-53,124,114,0.574239,sim:low
2252,431,train,00431_s4_B_37-44,00431_s0_A_4-11,154,124,0.928318,sim:high
2253,431,train,00431_s4_B_37-44,00431_s1_B_12-19,154,138,0.957802,sim:high
2254,431,train,00431_s4_B_37-44,00431_s2_C_20-28,154,114,0.833649,sim:high
2255,431,train,00431_s4_B_37-44,00431_s3_A_29-36,154,124,0.840737,sim:high
